card_id,mae,mape,last_actual_price,predicted_price_30d,lower_bound_30d,upper_bound_30d,tcgplayer_id,name,set_name,rarity
659443,0.6401329447428374,0.01704536349826196,38.81,38.48160934448242,38.1228832244873,39.720849227905276,659443,Baloo,Whispers in the Well,Enchanted
660011,5.3161338229709205,0.0359180545181705,153.69,136.59595489501953,123.16402130126953,146.27149810791016,660011,Spooky Sight,Whispers in the Well,Enchanted
660012,1.7047825334337015,0.013602880939882905,123.95,120.45751953125,104.79308853149413,147.62242584228517,660012,The Headless Horseman,Whispers in the Well,Enchanted
660013,1.6513788476520115,0.2028433514141205,8.02,6.369720220565796,4.296665644645691,8.51805305480957,660013,The Horseman Strikes!,Whispers in the Well,Epic
660026,0.18765583271450476,0.019707906902302515,9.64,9.414536476135254,8.934394073486327,12.766110897064218,660026,He Hurled His Thunderbolt,Whispers in the Well,Epic
660027,1.1919123297797298,0.016228413473346665,72.33,76.08702850341797,73.84064483642578,83.11601715087892,660027,"Malicious, Mean, and Scary",Whispers in the Well,Enchanted
660028,0.4982166849772123,0.009464143299978094,52.03,53.1879997253418,51.6176872253418,53.69455337524414,660028,"Next Stop, Olympus",Whispers in the Well,Enchanted
660029,4.942087198893233,0.02334073291678551,210.98,221.64370727539062,214.35680541992187,245.93343811035166,660029,Cinderella,Whispers in the Well,Enchanted
660030,3.186325252956815,0.06059842784363291,53.93,46.833492279052734,43.18899650573731,50.81859817504883,660030,Nick Wilde,Whispers in the Well,Enchanted
660031,1.1674316126505537,0.03121475821046408,36.68,39.293190002441406,37.770198822021484,42.978828048706056,660031,The Sword of Hercules,Whispers in the Well,Enchanted
